slot,scene,method,tier,role,retrieval_success,confirmation_failure,round,fixed_round1_anchor,eventual_selected_anchor,source_id,candidate_id,evaluation_index,relevance,viable,blocked,clipped,cells,zero_cells,one_vote_cells,missing_cells,missing_tickets,confirmed,within_remaining_vote_budget
180,eval-hard-025,generic,hard,primary,False,True,2,False,False,781,candidate-000109,109,0.22903941163013286,False,True,False,108,48,43,91,139,False,False
180,eval-hard-025,generic,hard,primary,False,True,2,False,False,740,candidate-000112,112,1.0,False,True,False,106,62,28,90,152,False,False
180,eval-hard-025,generic,hard,primary,False,True,2,False,False,777,candidate-000119,119,1.0,False,True,False,108,65,33,98,163,False,False
180,eval-hard-025,generic,hard,primary,False,True,2,False,False,858,candidate-000122,122,1.0,False,True,False,108,39,63,102,141,False,False
180,eval-hard-025,generic,hard,primary,False,True,2,False,False,857,candidate-000135,135,1.0,False,True,False,108,41,57,98,139,False,False
180,eval-hard-025,generic,hard,primary,False,True,2,False,False,817,candidate-000137,137,1.0,False,True,False,103,60,37,97,157,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,True,False,583,candidate-000000,0,1.0,True,False,False,99,2,89,91,93,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,543,candidate-000003,3,1.0,False,True,False,105,2,100,102,104,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,623,candidate-000007,7,1.0,True,False,False,106,2,87,89,91,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,542,candidate-000008,8,1.0,True,False,False,107,2,97,99,101,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,541,candidate-000015,15,1.0,True,False,False,103,3,94,97,100,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,622,candidate-000018,18,1.0,False,True,False,108,2,78,80,82,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,662,candidate-000025,25,1.0,False,True,False,107,2,76,78,80,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,703,candidate-000026,26,0.5294496179735697,False,True,False,108,2,63,65,67,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,743,candidate-000028,28,1.0,False,True,False,106,2,52,54,56,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,702,candidate-000034,34,1.0,False,True,False,107,2,69,71,73,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,783,candidate-000037,37,0.7085670967534927,False,True,False,106,2,36,38,40,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,820,candidate-000047,47,1.0,False,True,False,99,2,39,41,43,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,661,candidate-000051,51,1.0,False,True,False,106,2,84,86,88,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,540,candidate-000053,53,1.0,True,False,False,107,4,98,102,106,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,780,candidate-000054,54,1.0,False,True,False,105,2,48,50,52,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,823,candidate-000055,55,0.7085671001728162,False,True,False,108,2,38,40,42,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,621,candidate-000057,57,1.0,False,True,False,107,2,88,90,92,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,701,candidate-000061,61,1.0,False,True,False,103,2,65,67,69,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,779,candidate-000062,62,1.0,False,True,False,107,2,56,58,60,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,580,candidate-000063,63,1.0,True,False,False,106,5,97,102,107,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,860,candidate-000069,69,1.0,False,True,False,105,2,35,37,39,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,822,candidate-000075,75,0.708567097763428,False,True,False,107,2,37,39,41,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,620,candidate-000077,77,1.0,False,True,False,106,2,99,101,103,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,859,candidate-000089,89,1.0,False,True,False,107,2,36,38,40,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,741,candidate-000091,91,0.9171113014270098,False,True,False,107,2,65,67,69,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,738,candidate-000093,93,1.0,False,True,False,108,2,65,67,69,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,700,candidate-000094,94,1.0,False,True,False,108,2,68,70,72,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,778,candidate-000098,98,1.0,False,True,False,102,2,61,63,65,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,821,candidate-000107,107,0.7085670967600572,False,True,False,104,2,35,37,39,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,781,candidate-000109,109,0.22903941163013286,False,True,False,108,2,47,49,51,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,740,candidate-000112,112,1.0,False,True,False,106,2,61,63,65,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,777,candidate-000119,119,1.0,False,True,False,108,2,64,66,68,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,858,candidate-000122,122,1.0,False,True,False,108,2,38,40,42,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,857,candidate-000135,135,1.0,False,True,False,108,2,40,42,44,False,False
180,eval-hard-025,generic,hard,primary,False,True,3,False,False,817,candidate-000137,137,1.0,False,True,False,103,3,58,61,64,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,624,candidate-000000,0,1.0,False,True,False,103,0,103,103,103,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,584,candidate-000001,1,1.0,False,True,False,105,0,105,105,105,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,True,544,candidate-000007,7,1.0,True,False,False,108,2,106,108,110,False,True
181,eval-easy-025,ours,easy,primary,True,False,1,True,False,543,candidate-000009,9,1.0,True,False,False,107,2,105,107,109,False,True
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,664,candidate-000011,11,1.0,True,False,False,107,2,105,107,109,False,True
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,542,candidate-000016,16,1.0,False,True,False,106,3,103,106,109,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,783,candidate-000017,17,1.0,False,True,False,104,3,101,104,107,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,663,candidate-000027,27,1.0,False,True,False,105,0,105,105,105,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,582,candidate-000028,28,1.0,False,True,False,108,11,97,108,119,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,743,candidate-000031,31,1.0,False,True,False,109,5,104,109,114,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,703,candidate-000034,34,1.0,False,True,False,107,5,102,107,112,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,780,candidate-000042,42,1.0,False,True,False,103,34,69,103,137,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,820,candidate-000043,43,1.0,False,True,False,99,29,70,99,128,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,702,candidate-000046,46,1.0,False,True,False,103,5,98,103,108,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,742,candidate-000047,47,1.0,False,True,False,104,4,100,104,108,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,581,candidate-000048,48,1.0,True,False,False,107,15,92,107,122,False,True
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,779,candidate-000052,52,1.0,False,True,False,108,33,75,108,141,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,662,candidate-000055,55,1.0,False,True,False,105,5,100,105,110,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,739,candidate-000064,64,1.0,False,True,False,108,36,72,108,144,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,621,candidate-000068,68,1.0,True,False,False,103,18,85,103,121,False,True
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,741,candidate-000070,70,1.0,False,True,False,104,8,96,104,112,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,701,candidate-000072,72,1.0,False,True,False,106,11,95,106,117,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,661,candidate-000074,74,0.24773329692699164,False,True,False,108,16,92,108,124,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,823,candidate-000075,75,0.7085671116137862,False,True,False,109,5,104,109,114,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,738,candidate-000084,84,1.0,False,True,False,99,46,53,99,145,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,863,candidate-000085,85,0.7085671100336013,False,True,False,107,5,102,107,112,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,859,candidate-000087,87,1.0,False,True,False,109,34,75,109,143,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,862,candidate-000091,91,0.7085671089935879,False,True,False,105,4,101,105,109,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,822,candidate-000098,98,0.22903943771519852,False,True,False,99,2,97,99,101,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,737,candidate-000104,104,1.0,False,True,False,107,56,51,107,163,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,740,candidate-000109,109,1.0,False,True,False,106,27,79,106,133,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,777,candidate-000110,110,1.0,False,True,False,109,60,49,109,169,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,861,candidate-000116,116,0.7085671077459139,False,True,False,108,14,94,108,122,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,821,candidate-000121,121,0.7085671084692837,False,True,False,108,18,90,108,126,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,858,candidate-000131,131,0.2569238170906596,False,True,False,105,51,54,105,156,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,857,candidate-000136,136,1.0,False,True,False,104,52,52,104,156,False,False
181,eval-easy-025,ours,easy,primary,True,False,1,False,False,817,candidate-000140,140,1.0,False,True,False,105,60,45,105,165,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,624,candidate-000000,0,1.0,False,True,False,103,0,0,0,0,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,584,candidate-000001,1,1.0,False,True,False,105,0,1,1,1,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,True,544,candidate-000007,7,1.0,True,False,False,108,0,2,2,2,False,True
181,eval-easy-025,ours,easy,primary,True,False,2,True,False,543,candidate-000009,9,1.0,True,False,False,107,0,2,2,2,False,True
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,664,candidate-000011,11,1.0,True,False,False,107,0,2,2,2,False,True
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,542,candidate-000016,16,1.0,False,True,False,106,0,4,4,4,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,783,candidate-000017,17,1.0,False,True,False,104,0,5,5,5,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,663,candidate-000027,27,1.0,False,True,False,105,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,582,candidate-000028,28,1.0,False,True,False,108,0,12,12,12,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,743,candidate-000031,31,1.0,False,True,False,109,0,7,7,7,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,703,candidate-000034,34,1.0,False,True,False,107,0,7,7,7,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,780,candidate-000042,42,1.0,False,True,False,103,0,36,36,36,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,820,candidate-000043,43,1.0,False,True,False,99,0,31,31,31,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,702,candidate-000046,46,1.0,False,True,False,103,0,7,7,7,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,742,candidate-000047,47,1.0,False,True,False,104,0,6,6,6,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,581,candidate-000048,48,1.0,True,False,False,107,0,15,15,15,False,True
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,779,candidate-000052,52,1.0,False,True,False,108,0,35,35,35,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,662,candidate-000055,55,1.0,False,True,False,105,0,7,7,7,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,739,candidate-000064,64,1.0,False,True,False,108,0,38,38,38,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,621,candidate-000068,68,1.0,True,False,False,103,0,18,18,18,False,True
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,741,candidate-000070,70,1.0,False,True,False,104,0,10,10,10,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,701,candidate-000072,72,1.0,False,True,False,106,0,13,13,13,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,661,candidate-000074,74,0.24773329692699164,False,True,False,108,0,18,18,18,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,823,candidate-000075,75,0.7085671116137862,False,True,False,109,0,8,8,8,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,738,candidate-000084,84,1.0,False,True,False,99,0,48,48,48,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,863,candidate-000085,85,0.7085671100336013,False,True,False,107,0,8,8,8,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,859,candidate-000087,87,1.0,False,True,False,109,0,36,36,36,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,862,candidate-000091,91,0.7085671089935879,False,True,False,105,0,7,7,7,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,822,candidate-000098,98,0.22903943771519852,False,True,False,99,0,4,4,4,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,737,candidate-000104,104,1.0,False,True,False,107,0,58,58,58,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,740,candidate-000109,109,1.0,False,True,False,106,0,29,29,29,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,777,candidate-000110,110,1.0,False,True,False,109,0,62,62,62,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,861,candidate-000116,116,0.7085671077459139,False,True,False,108,0,16,16,16,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,821,candidate-000121,121,0.7085671084692837,False,True,False,108,0,20,20,20,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,858,candidate-000131,131,0.2569238170906596,False,True,False,105,0,53,53,53,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,857,candidate-000136,136,1.0,False,True,False,104,0,54,54,54,False,False
181,eval-easy-025,ours,easy,primary,True,False,2,False,False,817,candidate-000140,140,1.0,False,True,False,105,0,62,62,62,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,624,candidate-000000,0,1.0,False,True,False,103,0,0,0,0,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,584,candidate-000001,1,1.0,False,True,False,105,0,1,1,1,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,True,544,candidate-000007,7,1.0,True,False,False,108,0,0,0,0,True,True
181,eval-easy-025,ours,easy,primary,True,False,3,True,False,543,candidate-000009,9,1.0,True,False,False,107,0,0,0,0,True,True
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,664,candidate-000011,11,1.0,True,False,False,107,0,0,0,0,True,True
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,542,candidate-000016,16,1.0,False,True,False,106,0,1,1,1,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,783,candidate-000017,17,1.0,False,True,False,104,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,663,candidate-000027,27,1.0,False,True,False,105,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,582,candidate-000028,28,1.0,False,True,False,108,0,1,1,1,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,743,candidate-000031,31,1.0,False,True,False,109,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,703,candidate-000034,34,1.0,False,True,False,107,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,780,candidate-000042,42,1.0,False,True,False,103,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,820,candidate-000043,43,1.0,False,True,False,99,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,702,candidate-000046,46,1.0,False,True,False,103,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,742,candidate-000047,47,1.0,False,True,False,104,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,581,candidate-000048,48,1.0,True,False,False,107,0,0,0,0,True,True
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,779,candidate-000052,52,1.0,False,True,False,108,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,662,candidate-000055,55,1.0,False,True,False,105,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,739,candidate-000064,64,1.0,False,True,False,108,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,621,candidate-000068,68,1.0,True,False,False,103,0,0,0,0,True,True
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,741,candidate-000070,70,1.0,False,True,False,104,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,701,candidate-000072,72,1.0,False,True,False,106,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,661,candidate-000074,74,0.24773329692699164,False,True,False,108,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,823,candidate-000075,75,0.7085671116137862,False,True,False,109,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,738,candidate-000084,84,1.0,False,True,False,99,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,863,candidate-000085,85,0.7085671100336013,False,True,False,107,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,859,candidate-000087,87,1.0,False,True,False,109,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,862,candidate-000091,91,0.7085671089935879,False,True,False,105,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,822,candidate-000098,98,0.22903943771519852,False,True,False,99,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,737,candidate-000104,104,1.0,False,True,False,107,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,740,candidate-000109,109,1.0,False,True,False,106,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,777,candidate-000110,110,1.0,False,True,False,109,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,861,candidate-000116,116,0.7085671077459139,False,True,False,108,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,821,candidate-000121,121,0.7085671084692837,False,True,False,108,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,858,candidate-000131,131,0.2569238170906596,False,True,False,105,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,857,candidate-000136,136,1.0,False,True,False,104,0,2,2,2,False,False
181,eval-easy-025,ours,easy,primary,True,False,3,False,False,817,candidate-000140,140,1.0,False,True,False,105,0,2,2,2,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,624,candidate-000000,0,1.0,False,True,False,102,0,102,102,102,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,584,candidate-000001,1,1.0,False,True,False,104,0,104,104,104,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,True,True,543,candidate-000009,9,1.0,True,False,False,106,0,106,106,106,False,True
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,664,candidate-000011,11,1.0,True,False,False,107,0,107,107,107,False,True
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,542,candidate-000016,16,1.0,False,True,False,106,0,106,106,106,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,783,candidate-000017,17,1.0,False,True,False,104,1,103,104,105,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,582,candidate-000021,21,1.0,False,True,False,108,3,105,108,111,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,663,candidate-000027,27,1.0,False,True,False,106,0,106,106,106,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,743,candidate-000031,31,1.0,False,True,False,109,4,105,109,113,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,703,candidate-000034,34,1.0,False,True,False,107,4,103,107,111,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,780,candidate-000042,42,1.0,False,True,False,103,29,74,103,132,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,820,candidate-000043,43,1.0,False,True,False,99,24,75,99,123,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,702,candidate-000046,46,1.0,False,True,False,102,2,100,102,104,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,742,candidate-000047,47,1.0,False,True,False,104,2,102,104,106,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,779,candidate-000052,52,1.0,False,True,False,108,27,81,108,135,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,662,candidate-000056,56,1.0,False,True,False,105,3,102,105,108,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,581,candidate-000059,59,1.0,True,False,False,106,12,94,106,118,False,True
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,739,candidate-000064,64,1.0,False,True,False,108,31,77,108,139,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,621,candidate-000068,68,1.0,True,False,False,103,13,90,103,116,False,True
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,741,candidate-000070,70,1.0,False,True,False,104,6,98,104,110,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,701,candidate-000072,72,1.0,False,True,False,106,9,97,106,115,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,823,candidate-000076,76,0.7085671098177402,False,True,False,108,4,104,108,112,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,738,candidate-000084,84,1.0,False,True,False,99,42,57,99,141,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,863,candidate-000085,85,0.708567108204897,False,True,False,106,4,102,106,110,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,859,candidate-000086,86,1.0,False,True,False,109,29,80,109,138,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,862,candidate-000091,91,0.7085671071511728,False,True,False,106,3,103,106,109,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,822,candidate-000098,98,0.22903943666046533,False,True,False,99,0,99,99,99,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,737,candidate-000104,104,1.0,False,True,False,107,49,58,107,156,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,740,candidate-000109,109,1.0,False,True,False,106,25,81,106,131,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,777,candidate-000110,110,1.0,False,True,False,109,53,56,109,162,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,861,candidate-000116,116,0.7085671058674574,False,True,False,108,9,99,108,117,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,821,candidate-000121,121,0.7085671064611283,False,True,False,108,14,94,108,122,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,858,candidate-000124,124,1.0,False,True,False,104,41,63,104,145,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,857,candidate-000136,136,1.0,False,True,False,104,46,58,104,150,False,False
182,eval-easy-025,generic,easy,primary,True,False,1,False,False,817,candidate-000140,140,1.0,False,True,False,105,54,51,105,159,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,624,candidate-000000,0,1.0,False,True,False,102,0,1,1,1,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,584,candidate-000001,1,1.0,False,True,False,104,0,1,1,1,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,True,True,543,candidate-000009,9,1.0,True,False,False,106,0,1,1,1,False,True
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,664,candidate-000011,11,1.0,True,False,False,107,0,2,2,2,False,True
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,542,candidate-000016,16,1.0,False,True,False,106,0,1,1,1,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,783,candidate-000017,17,1.0,False,True,False,104,0,3,3,3,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,582,candidate-000021,21,1.0,False,True,False,108,0,4,4,4,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,663,candidate-000027,27,1.0,False,True,False,106,0,2,2,2,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,743,candidate-000031,31,1.0,False,True,False,109,0,5,5,5,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,703,candidate-000034,34,1.0,False,True,False,107,0,5,5,5,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,780,candidate-000042,42,1.0,False,True,False,103,0,30,30,30,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,820,candidate-000043,43,1.0,False,True,False,99,0,25,25,25,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,702,candidate-000046,46,1.0,False,True,False,102,0,3,3,3,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,742,candidate-000047,47,1.0,False,True,False,104,0,3,3,3,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,779,candidate-000052,52,1.0,False,True,False,108,0,28,28,28,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,662,candidate-000056,56,1.0,False,True,False,105,0,4,4,4,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,581,candidate-000059,59,1.0,True,False,False,106,0,13,13,13,False,True
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,739,candidate-000064,64,1.0,False,True,False,108,0,32,32,32,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,621,candidate-000068,68,1.0,True,False,False,103,0,14,14,14,False,True
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,741,candidate-000070,70,1.0,False,True,False,104,0,7,7,7,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,701,candidate-000072,72,1.0,False,True,False,106,0,10,10,10,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,823,candidate-000076,76,0.7085671098177402,False,True,False,108,0,5,5,5,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,738,candidate-000084,84,1.0,False,True,False,99,0,42,42,42,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,863,candidate-000085,85,0.708567108204897,False,True,False,106,0,5,5,5,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,859,candidate-000086,86,1.0,False,True,False,109,0,29,29,29,False,False
182,eval-easy-025,generic,easy,primary,True,False,2,False,False,862,candidate-000091,91,0.7085671071511728,False,True,False,106,0,4,4,4,False,False
